cve/data_type,cve/data_format,cve/data_version,cve/CVE_data_meta/ID,cve/CVE_data_meta/ASSIGNER,cve/references/reference_data/0/url,cve/references/reference_data/0/name,cve/references/reference_data/0/refsource,cve/references/reference_data/1/url,cve/references/reference_data/1/name,cve/references/reference_data/1/refsource,cve/description/0/description_data/0/lang,cve/description/0/description_data/0/value,configurations/CVE_data_version,publishedDate,lastModifiedDate,cve/references/reference_data/2/url,cve/references/reference_data/2/name,cve/references/reference_data/2/refsource,cve/references/reference_data/3/url,cve/references/reference_data/3/name,cve/references/reference_data/3/refsource,cve/references/reference_data/0/tags/0,cve/references/reference_data/1/tags/0,cve/problemtype/problemtype_data/0/description/0/lang,cve/problemtype/problemtype_data/0/description/0/value,cve/problemtype/problemtype_data/0/description/1/lang,cve/problemtype/problemtype_data/0/description/1/value,cve/references/reference_data/4/url,cve/references/reference_data/4/name,cve/references/reference_data/4/refsource,cve/references/reference_data/5/url,cve/references/reference_data/5/name,cve/references/reference_data/5/refsource,cve/references/reference_data/0/tags/1,configurations/nodes/0/operator,configurations/nodes/0/cpe_match/0/vulnerable,configurations/nodes/0/cpe_match/0/cpe23Uri,impact/baseMetricV3/cvssV3/version,impact/baseMetricV3/cvssV3/vectorString,impact/baseMetricV3/cvssV3/attackVector,impact/baseMetricV3/cvssV3/attackComplexity,impact/baseMetricV3/cvssV3/privilegesRequired,impact/baseMetricV3/cvssV3/userInteraction,impact/baseMetricV3/cvssV3/scope,impact/baseMetricV3/cvssV3/confidentialityImpact,impact/baseMetricV3/cvssV3/integrityImpact,impact/baseMetricV3/cvssV3/availabilityImpact,impact/baseMetricV3/cvssV3/baseScore,impact/baseMetricV3/cvssV3/baseSeverity,impact/baseMetricV3/exploitabilityScore,impact/baseMetricV3/impactScore,impact/baseMetricV2/cvssV2/version,impact/baseMetricV2/cvssV2/vectorString,impact/baseMetricV2/cvssV2/accessVector,impact/baseMetricV2/cvssV2/accessComplexity,impact/baseMetricV2/cvssV2/authentication,impact/baseMetricV2/cvssV2/confidentialityImpact,impact/baseMetricV2/cvssV2/integrityImpact,impact/baseMetricV2/cvssV2/availabilityImpact,impact/baseMetricV2/cvssV2/baseScore,impact/baseMetricV2/severity,impact/baseMetricV2/exploitabilityScore,impact/baseMetricV2/impactScore,impact/baseMetricV2/acInsufInfo,impact/baseMetricV2/obtainAllPrivilege,impact/baseMetricV2/obtainUserPrivilege,impact/baseMetricV2/obtainOtherPrivilege,impact/baseMetricV2/userInteractionRequired,cve/references/reference_data/0/tags/2,cve/references/reference_data/1/tags/1,cve/references/reference_data/2/tags/0,cve/references/reference_data/2/tags/1,configurations/nodes/0/cpe_match/0/versionEndIncluding
CVE,MITRE,4.0,CVE-2021-24479,contact@wpscan.com,https://wpscan.com/vulnerability/5fd2246a-fbd9-4f2a-8b0b-a64c3f91157c,https://wpscan.com/vulnerability/5fd2246a-fbd9-4f2a-8b0b-a64c3f91157c,MISC,,,,en,"The DrawBlog WordPress plugin through 0.90 does not sanitise or validate some of its settings before outputting them back in the page, leading to an authenticated stored Cross-Site Scripting issue",4.0,2021-08-02T11:15Z,2021-08-02T12:11Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CVE,MITRE,4.0,CVE-2021-24478,contact@wpscan.com,https://wpscan.com/vulnerability/c73818e5-0734-46c9-9703-d211b4f58664,https://wpscan.com/vulnerability/c73818e5-0734-46c9-9703-d211b4f58664,MISC,,,,en,"The Bookshelf WordPress plugin through 2.0.4 does not sanitise or escape its ""Paypal email address"" setting before outputting it in the page, leading to an authenticated Stored Cross-Site Scripting issue",4.0,2021-08-02T11:15Z,2021-08-02T12:11Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CVE,MITRE,4.0,CVE-2021-24477,contact@wpscan.com,https://wpscan.com/vulnerability/7915070f-1d9b-43c3-b01e-fec35f633a4d,https://wpscan.com/vulnerability/7915070f-1d9b-43c3-b01e-fec35f633a4d,MISC,,,,en,"The Migrate Users WordPress plugin through 1.0.1 does not sanitise or escape its Delimiter option before outputting in a page, leading to a Stored Cross-Site Scripting issue. Furthermore, the plugin does not have CSRF check in place when saving its options, allowing the issue to be exploited via a CSRF attack.",4.0,2021-08-02T11:15Z,2021-08-02T12:11Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CVE,MITRE,4.0,CVE-2021-24476,contact@wpscan.com,https://wpscan.com/vulnerability/d1885641-9547-4dd5-84be-ba4a160ee1f5,https://wpscan.com/vulnerability/d1885641-9547-4dd5-84be-ba4a160ee1f5,MISC,,,,en,"The Steam Group Viewer WordPress plugin through 2.1 does not sanitise or escape its ""Steam Group Address"" settings before outputting it in the page, leading to an authenticated Stored Cross-Site Scripting issue",4.0,2021-08-02T11:15Z,2021-08-02T12:11Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CVE,MITRE,4.0,CVE-2021-24474,contact@wpscan.com,https://wpscan.com/vulnerability/49bc46a8-9d55-4fa1-8e0d-0556a6336fa0,https://wpscan.com/vulnerability/49bc46a8-9d55-4fa1-8e0d-0556a6336fa0,MISC,,,,en,"The Awesome Weather Widget WordPress plugin through 3.0.2 does not sanitize the id parameter of its awesome_weather_refresh AJAX action, leading to an unauthenticated Reflected Cross-Site Scripting (XSS) Vulnerability.",4.0,2021-08-02T11:15Z,2021-08-02T12:11Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CVE,MITRE,4.0,CVE-2021-24473,contact@wpscan.com,https://wpscan.com/vulnerability/79982ea9-4733-4b1e-a43e-17629c1136de,https://wpscan.com/vulnerability/79982ea9-4733-4b1e-a43e-17629c1136de,MISC,,,,en,"The User Profile Picture WordPress plugin before 2.6.0 was affected by an IDOR issue, allowing users with the upload_image capability (by default author and above) to change and delete the profile pictures of other users (including those with higher roles).",4.0,2021-08-02T11:15Z,2021-08-02T12:12Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CVE,MITRE,4.0,CVE-2021-24472,contact@wpscan.com,https://wpscan.com/vulnerability/17591ac5-88fa-4cae-a61a-4dcf5dc0b72a,https://wpscan.com/vulnerability/17591ac5-88fa-4cae-a61a-4dcf5dc0b72a,MISC,,,,en,"The OnAir2 WordPress theme before 3.9.9.2 and QT KenthaRadio WordPress plugin before 2.0.2 have exposed proxy functionality to unauthenticated users, sending requests to this proxy functionality will have the web server fetch and display the content from any URI, this would allow for SSRF (Server Side Request Forgery) and RFI (Remote File Inclusion) vulnerabilities on the website.",4.0,2021-08-02T11:15Z,2021-08-02T12:12Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CVE,MITRE,4.0,CVE-2021-24470,contact@wpscan.com,https://wpscan.com/vulnerability/b01a85cc-0e45-4183-a916-19476354d5d4,https://wpscan.com/vulnerability/b01a85cc-0e45-4183-a916-19476354d5d4,MISC,,,,en,"The Yada Wiki WordPress plugin before 3.4.1 did not sanitise, validate or escape the anchor attribute of its shortcode, leading to a Stored Cross-Site Scripting issue",4.0,2021-08-02T11:15Z,2021-08-02T12:12Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CVE,MITRE,4.0,CVE-2021-24468,contact@wpscan.com,https://wpscan.com/vulnerability/4b7c61da-952c-492a-8ce6-3c2126942a7c,https://wpscan.com/vulnerability/4b7c61da-952c-492a-8ce6-3c2126942a7c,MISC,,,,en,"The Leaflet Map WordPress plugin before 3.0.0 does not escape some shortcode attributes before they are used in JavaScript code or HTML, which could allow users with a role as low as Contributors to exploit stored XSS issues",4.0,2021-08-02T11:15Z,2021-08-02T12:12Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CVE,MITRE,4.0,CVE-2021-24464,contact@wpscan.com,https://wpscan.com/vulnerability/531b3fac-48b9-4821-a3aa-4db073d43aae,https://wpscan.com/vulnerability/531b3fac-48b9-4821-a3aa-4db073d43aae,MISC,,,,en,"The YouTube Embed, Playlist and Popup by WpDevArt WordPress plugin before 2.3.9 did not escape, validate or sanitise some of its shortcode options, available to users with a role as low as Contributor, leading to an authenticated Stored Cross-Site Scripting issue.",4.0,2021-08-02T11:15Z,2021-08-02T12:12Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CVE,MITRE,4.0,CVE-2021-24463,contact@wpscan.com,https://wpscan.com/vulnerability/994e6198-f0e9-4e30-989f-b5a3dfe95ded,https://wpscan.com/vulnerability/994e6198-f0e9-4e30-989f-b5a3dfe95ded,MISC,,,,en,"The get_sliders() function in the Image Slider by Ays- Responsive Slider and Carousel WordPress plugin before 2.5.0 did not use whitelist or validate the orderby parameter before using it in SQL statements passed to the get_results() DB calls, leading to SQL injection issues in the admin dashboard",4.0,2021-08-02T11:15Z,2021-08-02T12:12Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CVE,MITRE,4.0,CVE-2021-24462,contact@wpscan.com,https://wpscan.com/vulnerability/e24dac6d-de48-42c1-bdde-4a45fb331376,https://wpscan.com/vulnerability/e24dac6d-de48-42c1-bdde-4a45fb331376,MISC,,,,en,"The get_gallery_categories() and get_galleries() functions in the Photo Gallery by Ays â€“ Responsive Image Gallery WordPress plugin before 4.4.4 did not use whitelist or validate the orderby parameter before using it in SQL statements passed to the get_results() DB calls, leading to SQL injection issues in the admin dashboard",4.0,2021-08-02T11:15Z,2021-08-02T12:12Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CVE,MITRE,4.0,CVE-2021-24461,contact@wpscan.com,https://wpscan.com/vulnerability/311974b5-6d6e-4b47-a33d-6d8f468aa528,https://wpscan.com/vulnerability/311974b5-6d6e-4b47-a33d-6d8f468aa528,MISC,,,,en,"The get_faqs() function in the FAQ Builder AYS WordPress plugin before 1.3.6 did not use whitelist or validate the orderby parameter before using it in SQL statements passed to the get_results() DB calls, leading to SQL injection issues in the admin dashboard",4.0,2021-08-02T11:15Z,2021-08-02T12:12Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CVE,MITRE,4.0,CVE-2021-24460,contact@wpscan.com,https://wpscan.com/vulnerability/9c0164f2-464b-4876-a48f-c0ebd63cf397,https://wpscan.com/vulnerability/9c0164f2-464b-4876-a48f-c0ebd63cf397,MISC,,,,en,"The get_fb_likeboxes() function in the Popup Like box â€“ Page Plugin WordPress plugin before 3.5.3 did not use whitelist or validate the orderby parameter before using it in SQL statements passed to the get_results() DB calls, leading to SQL injection issues in the admin dashboard",4.0,2021-08-02T11:15Z,2021-08-02T12:12Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CVE,MITRE,4.0,CVE-2021-24459,contact@wpscan.com,https://wpscan.com/vulnerability/3fafbec0-55e4-41cf-8402-1b57b6615225,https://wpscan.com/vulnerability/3fafbec0-55e4-41cf-8402-1b57b6615225,MISC,,,,en,"The get_results() and get_items() functions in the Survey Maker WordPress plugin before 1.5.6 did not use whitelist or validate the orderby parameter before using it in SQL statements passed to the get_results() DB calls, leading to SQL injection issues in the admin dashboard",4.0,2021-08-02T11:15Z,2021-08-02T12:12Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CVE,MITRE,4.0,CVE-2021-24458,contact@wpscan.com,https://wpscan.com/vulnerability/8a588266-54cd-4779-adcf-f9b9e226c297,https://wpscan.com/vulnerability/8a588266-54cd-4779-adcf-f9b9e226c297,MISC,,,,en,"The get_ays_popupboxes() and get_popup_categories() functions of the Popup box WordPress plugin before 2.3.4 did not use whitelist or validate the orderby parameter before using it in SQL statements passed to the get_results() DB calls, leading to SQL injection issues in the admin dashboard",4.0,2021-08-02T11:15Z,2021-08-02T12:12Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CVE,MITRE,4.0,CVE-2021-24457,contact@wpscan.com,https://wpscan.com/vulnerability/97f4f7da-22a8-42a6-88ac-82e95a6c06dd,https://wpscan.com/vulnerability/97f4f7da-22a8-42a6-88ac-82e95a6c06dd,MISC,,,,en,"The get_portfolios() and get_portfolio_attributes() functions in the class-portfolio-responsive-gallery-list-table.php and class-portfolio-responsive-gallery-attributes-list-table.php files of the Portfolio Responsive Gallery WordPress plugin before 1.1.8 did not use whitelist or validate the orderby parameter before using it in SQL statements passed to the get_results() DB calls, leading to SQL injection issues in the admin dashboard",4.0,2021-08-02T11:15Z,2021-08-02T12:12Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CVE,MITRE,4.0,CVE-2021-24456,contact@wpscan.com,https://wpscan.com/vulnerability/929ad37d-9cdb-4117-8cd3-cf7130a7c9d4,https://wpscan.com/vulnerability/929ad37d-9cdb-4117-8cd3-cf7130a7c9d4,MISC,,,,en,"The Quiz Maker WordPress plugin before 6.2.0.9 did not properly sanitise and escape the order and orderby parameters before using them in SQL statements, leading to SQL injection issues in the admin dashboard",4.0,2021-08-02T11:15Z,2021-08-02T12:12Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CVE,MITRE,4.0,CVE-2021-24455,contact@wpscan.com,https://wpscan.com/vulnerability/9ef14cf1-1e04-4125-a296-9aa5388612f9,https://wpscan.com/vulnerability/9ef14cf1-1e04-4125-a296-9aa5388612f9,MISC,,,,en,"The Tutor LMS â€“ eLearning and online course solution WordPress plugin before 1.9.2 did not escape the Summary field of Announcements (when outputting it in an attribute), which can be created by users as low as Tutor Instructor. This lead to a Stored Cross-Site Scripting issue, which is triggered when viewing the Announcements list, and could result in privilege escalation when viewed by an admin.",4.0,2021-08-02T11:15Z,2021-08-02T12:12Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CVE,MITRE,4.0,CVE-2021-24450,contact@wpscan.com,https://wpscan.com/vulnerability/a8625579-fe8f-4bc1-a641-0e26ad141c92,https://wpscan.com/vulnerability/a8625579-fe8f-4bc1-a641-0e26ad141c92,MISC,,,,en,"The User Registration, User Profiles, Login & Membership â€“ ProfilePress (Formerly WP User Avatar) WordPress plugin before 3.1.8 did not sanitise or escape some of its settings before saving them and outputting them back in the page, allowing high privilege users such as admin to set JavaScript payloads in them even when the unfiltered_html capability is disallowed, leading to an authenticated Stored Cross-Site Scripting issue",4.0,2021-08-02T11:15Z,2021-08-02T12:12Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CVE,MITRE,4.0,CVE-2021-24448,contact@wpscan.com,https://wpscan.com/vulnerability/81e42812-93eb-480d-a2d2-5ba5e02dd0ba,https://wpscan.com/vulnerability/81e42812-93eb-480d-a2d2-5ba5e02dd0ba,MISC,,,,en,"The User Registration & User Profile â€“ Profile Builder WordPress plugin before 3.4.8 does not sanitise or escape its 'Modify default Redirect Delay timer' setting, allowing high privilege users to use JavaScript code in it, even when the unfiltered_html capability is disallowed, leading to an authenticated Stored Cross-Site Scripting issue",4.0,2021-08-02T11:15Z,2021-08-02T12:12Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CVE,MITRE,4.0,CVE-2021-24444,contact@wpscan.com,https://wpscan.com/vulnerability/a31321fe-adc6-4480-a220-35aedca52b8b,https://wpscan.com/vulnerability/a31321fe-adc6-4480-a220-35aedca52b8b,MISC,,,,en,"The TaxoPress â€“ Create and Manage Taxonomies, Tags, Categories WordPress plugin before 3.7.0.2 does not sanitise its Taxonomy description field, allowing high privilege users to set JavaScript payload in them even when the unfiltered_html capability is disallowed, leading to an authenticated Stored Cross-Site Scripting issue.",4.0,2021-08-02T11:15Z,2021-08-02T12:12Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CVE,MITRE,4.0,CVE-2021-24443,contact@wpscan.com,https://wpscan.com/vulnerability/a4432acd-df49-4a4f-8184-b55cdd5d4d34,https://wpscan.com/vulnerability/a4432acd-df49-4a4f-8184-b55cdd5d4d34,MISC,,,,en,"The About Me widget of the Youzify â€“ BuddyPress Community, User Profile, Social Network & Membership WordPress plugin before 1.0.7 does not properly sanitise its Biography field, allowing any authenticated user to set Cross-Site Scripting payloads in it, which will be executed when viewing the affected user profile. This could allow a low privilege user to gain unauthorised access to the admin side of the blog by targeting an admin, inducing them to view their profile with a malicious payload adding a rogue account for example.",4.0,2021-08-02T11:15Z,2021-08-02T12:12Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CVE,MITRE,4.0,CVE-2021-24430,contact@wpscan.com,https://m0ze.ru/vulnerability/[2021-05-10]-[WordPress]-[CWE-94]-Speed-Booster-Pack-WordPress-Plugin-v4.2.0-beta.txt,https://m0ze.ru/vulnerability/[2021-05-10]-[WordPress]-[CWE-94]-Speed-Booster-Pack-WordPress-Plugin-v4.2.0-beta.txt,MISC,https://wpscan.com/vulnerability/945d6d2e-fa25-42c0-a7b4-b1794732a0df,https://wpscan.com/vulnerability/945d6d2e-fa25-42c0-a7b4-b1794732a0df,MISC,en,"The Speed Booster Pack âš¡ PageSpeed Optimization Suite WordPress plugin before 4.2.0 did not validate its caching_exclude_urls and caching_include_query_strings settings before outputting them in a PHP file, which could lead to RCE",4.0,2021-08-02T11:15Z,2021-08-02T12:12Z,,,,,,,Broken Link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CVE,MITRE,4.0,CVE-2021-24428,contact@wpscan.com,https://wpscan.com/vulnerability/9fcf6ebe-01d9-4730-a20e-58b192bb6d87,https://wpscan.com/vulnerability/9fcf6ebe-01d9-4730-a20e-58b192bb6d87,MISC,https://m0ze.ru/vulnerability/[2021-04-23]-[WordPress]-[CWE-79]-RSS-for-Yandex-Turbo-WordPress-Plugin-v1.30.txt,https://m0ze.ru/vulnerability/[2021-04-23]-[WordPress]-[CWE-79]-RSS-for-Yandex-Turbo-WordPress-Plugin-v1.30.txt,MISC,en,"The RSS for Yandex Turbo WordPress plugin through 1.30 does not sanitise or escape some of its settings before saving and outputing them in the admin dashboard, leading to an Authenticated Stored Cross-Site Scripting issue even when the unfiltered_html capability is disallowed.",4.0,2021-08-02T11:15Z,2021-08-02T12:12Z,,,,,,,,Broken Link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CVE,MITRE,4.0,CVE-2021-24425,contact@wpscan.com,https://m0ze.ru/vulnerability/[2021-05-21]-[WordPress]-[CWE-79]-MyStickymenu-WordPress-Plugin-v2.5.1.txt,https://m0ze.ru/vulnerability/[2021-05-21]-[WordPress]-[CWE-79]-MyStickymenu-WordPress-Plugin-v2.5.1.txt,MISC,https://wpscan.com/vulnerability/14632fa8-597e-49ff-8583-9797208a3583,https://wpscan.com/vulnerability/14632fa8-597e-49ff-8583-9797208a3583,MISC,en,"The Floating Notification Bar, Sticky Menu on Scroll, and Sticky Header for Any Theme â€“ myStickymenu WordPress plugin before 2.5.2 does not sanitise or escape its Bar Text settings, allowing hight privilege users to use malicious JavaScript in it, leading to a Stored Cross-Site Scripting issue, which will be triggered in the plugin's setting, as well as all front-page of the blog (when the Welcome bar is active)",4.0,2021-08-02T11:15Z,2021-08-02T12:12Z,,,,,,,Broken Link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CVE,MITRE,4.0,CVE-2021-24371,contact@wpscan.com,https://wpscan.com/vulnerability/63be225c-ebee-4cac-b43e-cf033ee7425d,https://wpscan.com/vulnerability/63be225c-ebee-4cac-b43e-cf033ee7425d,MISC,https://codevigilant.com/disclosure/2021/wp-plugin-rsvpmaker/,https://codevigilant.com/disclosure/2021/wp-plugin-rsvpmaker/,MISC,en,"The Import feature of the RSVPMaker WordPress plugin before 8.7.3 (/wp-admin/tools.php?page=rsvpmaker_export_screen) takes an URL input and calls curl on it, without first validating it to ensure it's a remote one. As a result, a high privilege user could use that feature to scan the internal network via a SSRF attack.",4.0,2021-08-02T11:15Z,2021-08-02T12:12Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CVE,MITRE,4.0,CVE-2021-3351,cve@mitre.org,https://www.youtube.com/watch?v=eSAqXq4m8so,https://www.youtube.com/watch?v=eSAqXq4m8so,MISC,,,,en,OpenPLC runtime V3 through 2016-03-14 allows stored XSS via the Device Name to the web server's Add New Device page.,4.0,2021-08-02T06:15Z,2021-08-02T12:12Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CVE,MITRE,4.0,CVE-2021-34556,cve@mitre.org,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git/patch/?id=f5e81d1117501546b7be050c5fbafa6efd2c722c,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git/patch/?id=f5e81d1117501546b7be050c5fbafa6efd2c722c,MISC,http://www.openwall.com/lists/oss-security/2021/08/01/3,http://www.openwall.com/lists/oss-security/2021/08/01/3,MISC,en,"In the Linux kernel through 5.13.7, an unprivileged BPF program can obtain sensitive information from kernel memory via a Speculative Store Bypass side-channel attack because the protection mechanism neglects the possibility of uninitialized memory locations on the BPF stack.",4.0,2021-08-02T05:15Z,2021-08-02T12:12Z,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git/patch/?id=2039f26f3aca5b0e419b98f65dd36481337b86ee,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git/patch/?id=2039f26f3aca5b0e419b98f65dd36481337b86ee,MISC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CVE,MITRE,4.0,CVE-2021-35477,cve@mitre.org,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git/patch/?id=f5e81d1117501546b7be050c5fbafa6efd2c722c,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git/patch/?id=f5e81d1117501546b7be050c5fbafa6efd2c722c,MISC,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git/patch/?id=2039f26f3aca5b0e419b98f65dd36481337b86ee,https://git.kernel.org/pub/scm/linux/kernel/git/torvalds/linux.git/patch/?id=2039f26f3aca5b0e419b98f65dd36481337b86ee,MISC,en,"In the Linux kernel through 5.13.7, an unprivileged BPF program can obtain sensitive information from kernel memory via a Speculative Store Bypass side-channel attack because a certain preempting store operation does not necessarily occur before a store operation that has an attacker-controlled value.",4.0,2021-08-02T04:15Z,2021-08-02T12:12Z,https://www.openwall.com/lists/oss-security/2021/08/01/3,https://www.openwall.com/lists/oss-security/2021/08/01/3,MISC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CVE,MITRE,4.0,CVE-2017-18113,security@atlassian.com,https://jira.atlassian.com/browse/JRASERVER-72660,https://jira.atlassian.com/browse/JRASERVER-72660,MISC,,,,en,"The DefaultOSWorkflowConfigurator class in Jira Server and Jira Data Center before version 8.18.1 allows remote attackers who can trick a system administrator to import their malicious workflow to execute arbitrary code via a Remote Code Execution (RCE) vulnerability. The vulnerability allowed for various problematic OSWorkflow classes to be used as part of workflows. The fix for this issue blocks usage of unsafe conditions, validators, functions and registers that are build-in into OSWorkflow library and other Jira dependencies. Atlassian-made functions or functions provided by 3rd party plugins are not affected by this fix.",4.0,2021-08-02T03:15Z,2021-08-02T12:12Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CVE,MITRE,4.0,CVE-2021-32066,cve@mitre.org,https://github.com/ruby/ruby/commit/a21a3b7d23704a01d34bd79d09dc37897e00922a,https://github.com/ruby/ruby/commit/a21a3b7d23704a01d34bd79d09dc37897e00922a,CONFIRM,https://www.ruby-lang.org/en/news/2021/07/07/starttls-stripping-in-net-imap/,https://www.ruby-lang.org/en/news/2021/07/07/starttls-stripping-in-net-imap/,CONFIRM,en,"An issue was discovered in Ruby through 2.6.7, 2.7.x through 2.7.3, and 3.x through 3.0.1. Net::IMAP does not raise an exception when StartTLS fails with an an unknown response, which might allow man-in-the-middle attackers to bypass the TLS protections by leveraging a network position between the client and the registry to block the StartTLS command, aka a ""StartTLS stripping attack.""",4.0,2021-08-01T19:15Z,2021-08-02T12:12Z,https://hackerone.com/reports/1178562,https://hackerone.com/reports/1178562,MISC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
